Pedestrians,weather_summary,temperature,precipitation,events,hour_begin,has_event
63,partly-cloudy-night,58.0,0.0,"",2019-05-19T05:00:00.000-04:00,0
1,cloudy,36.0,0.0079,"",2019-12-02T03:00:00.000-05:00,0
395,partly-cloudy-day,73.0,0.0,"",2019-08-04T08:00:00.000-04:00,0
0,clear-night,73.0,0.0,"",2019-06-26T02:00:00.000-04:00,0
2180,partly-cloudy-day,52.0,0.0,Daylight Saving Time ends,2019-11-03T13:00:00.000-05:00,1
49,partly-cloudy-night,53.0,0.0,"",2019-10-16T06:00:00.000-04:00,0
0,partly-cloudy-night,34.0,0.0,"",2019-11-10T04:00:00.000-05:00,0
2354,partly-cloudy-day,82.0,0.0,"",2019-07-07T12:00:00.000-04:00,0
558,rain,40.0,0.0093,"",2019-12-30T10:00:00.000-05:00,0
556,clear-day,33.0,0.0,"",2019-12-18T09:00:00.000-05:00,0
3001,partly-cloudy-day,61.0,0.0,"",2019-10-26T12:00:00.000-04:00,0
1644,clear-day,59.0,0.0,"",2019-11-05T16:00:00.000-05:00,0
2913,partly-cloudy-day,77.0,0.0,"",2019-08-31T12:00:00.000-04:00,0
1884,partly-cloudy-day,79.0,0.0,"",2019-06-30T19:00:00.000-04:00,0
162,partly-cloudy-night,61.0,0.0,"",2019-08-27T06:00:00.000-04:00,0
519,cloudy,33.0,0.0,"",2019-01-29T11:00:00.000-05:00,0
177,clear-day,7.0,0.0,"",2019-01-31T10:00:00.000-05:00,0
723,cloudy,67.0,0.0,"",2019-06-19T19:00:00.000-04:00,0
82,partly-cloudy-night,38.0,0.0,"",2019-02-23T18:00:00.000-05:00,0
970,clear-day,43.0,0.0,"",2019-03-20T10:00:00.000-04:00,0
0,partly-cloudy-night,33.0,0.0,"",2019-01-10T01:00:00.000-05:00,0
0,partly-cloudy-day,29.0,0.0,"",2019-01-12T12:00:00.000-05:00,0
0,cloudy,58.0,0.0,Columbus Day (regional holiday),2019-10-14T04:00:00.000-04:00,1
17,clear-night,54.0,0.0,"",2019-04-03T23:00:00.000-04:00,0
34,rain,61.0,0.0532,"",2019-04-20T06:00:00.000-04:00,0
2203,cloudy,73.0,0.0,"",2019-09-14T18:00:00.000-04:00,0
3031,partly-cloudy-day,81.0,0.0,"",2019-09-28T15:00:00.000-04:00,0
1142,clear-day,40.0,0.0038,Valentine's Day,2019-02-14T12:00:00.000-05:00,1
455,fog,67.0,0.0,"",2019-06-10T18:00:00.000-04:00,0
422,clear-day,41.0,0.0,"",2019-11-04T08:00:00.000-05:00,0
29,clear-night,50.0,0.0,"",2019-10-20T00:00:00.000-04:00,0
1664,partly-cloudy-day,91.0,0.0,"",2019-06-29T15:00:00.000-04:00,0
20,clear-night,49.0,0.0,"",2019-04-28T00:00:00.000-04:00,0
2042,clear-day,71.0,0.0,"",2019-06-12T17:00:00.000-04:00,0
794,clear-day,27.0,0.0,"",2019-03-05T10:00:00.000-05:00,0
844,partly-cloudy-day,79.0,0.0,"",2019-09-12T10:00:00.000-04:00,0
313,cloudy,61.0,0.0,"",2019-08-26T08:00:00.000-04:00,0
1704,partly-cloudy-day,81.0,0.0,"",2019-06-06T18:00:00.000-04:00,0
0,partly-cloudy-night,53.0,0.0,Easter Sunday,2019-04-21T04:00:00.000-04:00,1
3,cloudy,69.0,0.0,"",2019-10-06T23:00:00.000-04:00,0
0,partly-cloudy-night,70.0,0.0,"",2019-07-08T03:00:00.000-04:00,0
137,clear-night,68.0,0.0,"",2019-06-08T21:00:00.000-04:00,0
2,cloudy,59.0,0.004,Tax Day,2019-04-14T23:00:00.000-04:00,1
2385,partly-cloudy-day,66.0,0.0,"",2019-05-15T14:00:00.000-04:00,0
2,clear-night,47.0,0.0,"",2019-04-10T05:00:00.000-04:00,0
50,clear-night,34.0,0.0,"",2019-12-03T17:00:00.000-05:00,0
2035,clear-day,81.0,0.0,"",2019-08-09T12:00:00.000-04:00,0
12,clear-night,66.0,0.0,Columbus Day (regional holiday),2019-10-14T19:00:00.000-04:00,1
340,clear-day,35.0,0.0,"",2019-11-15T08:00:00.000-05:00,0
0,partly-cloudy-night,59.0,0.0,"",2019-10-09T00:00:00.000-04:00,0
57,clear-night,74.0,0.0,"",2019-07-31T05:00:00.000-04:00,0
0,partly-cloudy-night,64.0,0.0,"",2019-08-24T04:00:00.000-04:00,0
1854,cloudy,49.0,0.0,Thanksgiving Day,2019-11-28T13:00:00.000-05:00,1
855,clear-day,54.0,0.0,"",2019-04-10T19:00:00.000-04:00,0
0,fog,52.0,0.0,"",2019-05-02T04:00:00.000-04:00,0
1768,partly-cloudy-day,71.0,0.0,"",2019-09-01T10:00:00.000-04:00,0
0,clear-night,37.0,0.0,"",2019-03-27T22:00:00.000-04:00,0
100,partly-cloudy-night,68.0,0.0053,"",2019-05-28T21:00:00.000-04:00,0
291,clear-day,57.0,0.0,"",2019-09-27T07:00:00.000-04:00,0
6,snow,32.0,0.032,"",2019-03-02T03:00:00.000-05:00,0
404,partly-cloudy-day,74.0,0.0,"",2019-07-28T08:00:00.000-04:00,0
40,rain,40.0,0.0343,"",2019-12-29T20:00:00.000-05:00,0
753,rain,55.0,0.0637,"",2019-04-26T16:00:00.000-04:00,0
210,clear-day,34.0,0.0,St. Patrick's Day,2019-03-17T08:00:00.000-04:00,1
2150,partly-cloudy-day,59.0,0.0,Easter Sunday,2019-04-21T19:00:00.000-04:00,1
214,rain,58.0,0.0249,"",2019-05-23T09:00:00.000-04:00,0
0,partly-cloudy-night,66.0,0.0,"",2019-09-17T03:00:00.000-04:00,0
68,clear-night,67.0,0.0,Memorial Day,2019-05-27T05:00:00.000-04:00,1
1160,partly-cloudy-day,78.0,0.0,"",2019-08-07T10:00:00.000-04:00,0
0,rain,33.0,0.0275,"",2019-12-17T01:00:00.000-05:00,0
1260,clear-day,40.0,0.0016,"",2019-03-09T10:00:00.000-05:00,0
1,clear-night,49.0,0.0,"",2019-10-25T04:00:00.000-04:00,0
81,rain,56.0,0.0078,"",2019-10-03T19:00:00.000-04:00,0
92,partly-cloudy-night,72.0,0.0061,"",2019-05-17T21:00:00.000-04:00,0
281,cloudy,69.0,0.0,"",2019-09-16T07:00:00.000-04:00,0
12,cloudy,59.0,0.0,"",2019-10-11T21:00:00.000-04:00,0
1883,clear-day,73.0,0.0,"",2019-05-21T17:00:00.000-04:00,0
618,cloudy,33.0,0.0,"",2019-02-11T10:00:00.000-05:00,0
254,clear-day,44.0,0.0,"",2019-04-16T07:00:00.000-04:00,0
2191,clear-day,69.0,0.0,"",2019-05-07T16:00:00.000-04:00,0
8,cloudy,78.0,0.0,"",2019-07-02T23:00:00.000-04:00,0
202,rain,48.0,0.0391,Mother's Day,2019-05-12T09:00:00.000-04:00,1
0,clear-night,41.0,0.0,"",2019-11-02T02:00:00.000-04:00,0
5,rain,54.0,0.0329,"",2019-05-04T01:00:00.000-04:00,0
46,clear-night,57.0,0.0,"",2019-04-18T22:00:00.000-04:00,0
0,clear-night,61.0,0.0,"",2019-09-27T02:00:00.000-04:00,0
2124,partly-cloudy-day,81.0,0.0,"",2019-08-09T17:00:00.000-04:00,0
334,clear-day,31.0,0.0,"",2019-02-28T09:00:00.000-05:00,0
58,clear-night,48.0,0.0,"",2019-12-28T17:00:00.000-05:00,0
0,clear-night,58.0,0.0,"",2019-05-25T04:00:00.000-04:00,0
40,snow,27.0,0.0083,"",2019-03-01T06:00:00.000-05:00,0
10,clear-night,28.0,0.0,"",2019-01-13T20:00:00.000-05:00,0
1968,clear-day,60.0,0.0,"",2019-10-15T12:00:00.000-04:00,0
987,clear-day,24.0,0.0,"",2019-12-19T14:00:00.000-05:00,0
932,cloudy,54.0,0.0,"",2019-05-03T19:00:00.000-04:00,0
306,clear-day,24.0,0.0,"",2019-03-07T09:00:00.000-05:00,0
457,partly-cloudy-day,47.0,0.0,"",2019-03-22T19:00:00.000-04:00,0
1686,clear-day,86.0,0.0,"",2019-07-15T17:00:00.000-04:00,0
3,clear-night,66.0,0.0,"",2019-06-14T23:00:00.000-04:00,0
0,partly-cloudy-night,55.0,0.0,"",2019-10-11T04:00:00.000-04:00,0
1811,clear-day,59.0,0.0,"",2019-04-04T16:00:00.000-04:00,0
4,partly-cloudy-night,37.0,0.0,"",2019-12-05T05:00:00.000-05:00,0
282,partly-cloudy-day,81.0,0.0,"",2019-07-20T07:00:00.000-04:00,0
12,partly-cloudy-night,72.0,0.0,"",2019-09-02T22:00:00.000-04:00,0
84,clear-night,54.0,0.0,"",2019-10-11T06:00:00.000-04:00,0
13,partly-cloudy-night,63.0,0.0,"",2019-06-13T00:00:00.000-04:00,0
1,cloudy,56.0,0.0,"",2019-05-10T02:00:00.000-04:00,0
2,clear-night,13.0,0.0,"",2019-01-31T21:00:00.000-05:00,0
18,partly-cloudy-night,37.0,0.0,"",2019-12-29T06:00:00.000-05:00,0
1129,partly-cloudy-day,46.0,0.0029,Valentine's Day,2019-02-14T17:00:00.000-05:00,1
256,rain,67.0,0.0178,"",2019-08-23T09:00:00.000-04:00,0
8,rain,40.0,0.0855,"",2019-11-18T21:00:00.000-05:00,0
244,partly-cloudy-day,53.0,0.0,Easter Monday,2019-04-22T07:00:00.000-04:00,1
585,clear-day,68.0,0.0,"",2019-09-26T09:00:00.000-04:00,0
179,clear-day,20.0,0.0,"",2019-03-06T08:00:00.000-05:00,0
2242,cloudy,63.0,0.0,Easter Monday,2019-04-22T12:00:00.000-04:00,1
3,cloudy,47.0,0.0,"",2019-03-25T22:00:00.000-04:00,0
44,clear-night,64.0,0.0,"",2019-06-12T22:00:00.000-04:00,0
664,clear-day,72.0,0.0,"",2019-08-30T09:00:00.000-04:00,0
2765,partly-cloudy-day,84.0,0.0,"",2019-08-04T13:00:00.000-04:00,0
893,cloudy,40.0,0.0011,"",2019-12-13T10:00:00.000-05:00,0
2072,partly-cloudy-day,85.0,0.0,"",2019-07-26T16:00:00.000-04:00,0
2363,clear-day,74.0,0.0,"",2019-09-21T11:00:00.000-04:00,0
0,clear-night,43.0,0.0,"",2019-11-03T23:00:00.000-05:00,0
384,partly-cloudy-day,55.0,0.0,"",2019-10-10T08:00:00.000-04:00,0
3,cloudy,54.0,0.0011,New Year's Day,2019-01-01T05:00:00.000-05:00,1
1,cloudy,42.0,0.0,"",2019-03-14T00:00:00.000-04:00,0
0,cloudy,58.0,4.0E-4,"",2019-10-30T05:00:00.000-04:00,0
34,cloudy,26.0,0.0074,"",2019-12-18T22:00:00.000-05:00,0
1714,partly-cloudy-day,65.0,0.0,"",2019-05-10T12:00:00.000-04:00,0
2,clear-night,65.0,0.0,"",2019-09-22T02:00:00.000-04:00,0
5,clear-night,59.0,0.0,"",2019-10-27T22:00:00.000-04:00,0
1311,partly-cloudy-day,36.0,7.0E-4,"",2019-12-11T14:00:00.000-05:00,0
291,clear-day,72.0,0.0,"",2019-07-16T07:00:00.000-04:00,0
3615,partly-cloudy-day,64.0,0.0,"",2019-10-12T14:00:00.000-04:00,0
320,rain,75.0,0.094,"",2019-07-11T19:00:00.000-04:00,0
188,clear-night,56.0,0.0,"",2019-09-07T06:00:00.000-04:00,0
333,clear-day,38.0,0.0,"",2019-02-06T09:00:00.000-05:00,0
2574,clear-day,66.0,0.0,"",2019-05-06T12:00:00.000-04:00,0
3,clear-night,28.0,0.0,"",2019-02-20T05:00:00.000-05:00,0
607,cloudy,36.0,0.0,"",2019-01-19T17:00:00.000-05:00,0
1708,cloudy,52.0,0.0,"",2019-03-29T11:00:00.000-04:00,0
389,clear-day,34.0,2.0E-4,"",2019-12-07T08:00:00.000-05:00,0
1942,partly-cloudy-day,80.0,0.0,"",2019-08-06T16:00:00.000-04:00,0
0,cloudy,41.0,0.0014,"",2019-04-06T02:00:00.000-04:00,0
133,clear-night,21.0,0.0,"",2019-01-11T07:00:00.000-05:00,0
95,clear-day,22.0,0.0,"",2019-03-08T07:00:00.000-05:00,0
17,partly-cloudy-night,63.0,0.0,"",2019-08-25T05:00:00.000-04:00,0
2590,clear-day,48.0,0.0,"",2019-11-02T12:00:00.000-04:00,0
1535,clear-day,75.0,0.0,"",2019-09-25T18:00:00.000-04:00,0
0,partly-cloudy-night,49.0,0.0,"",2019-03-30T02:00:00.000-04:00,0
23,partly-cloudy-night,72.0,0.0,"",2019-08-14T05:00:00.000-04:00,0
20,clear-night,39.0,0.0,"",2019-04-29T05:00:00.000-04:00,0
2336,clear-day,36.0,0.0,"",2019-02-17T14:00:00.000-05:00,0
137,partly-cloudy-night,38.0,0.0,"",2019-01-16T19:00:00.000-05:00,0
2,clear-night,39.0,0.0,"",2019-02-22T21:00:00.000-05:00,0
1,rain,39.0,0.014,"",2019-11-24T01:00:00.000-05:00,0
794,cloudy,43.0,0.0,"",2019-02-06T14:00:00.000-05:00,0
124,clear-day,71.0,0.001,"",2019-06-30T06:00:00.000-04:00,0
695,partly-cloudy-day,73.0,0.0,"",2019-08-08T09:00:00.000-04:00,0
247,partly-cloudy-day,30.0,0.0,"",2019-01-19T08:00:00.000-05:00,0
132,clear-night,26.0,0.0,"",2019-01-28T07:00:00.000-05:00,0
1120,cloudy,76.0,0.0145,"",2019-05-26T18:00:00.000-04:00,0
85,clear-night,13.0,0.0,"",2019-01-22T07:00:00.000-05:00,0
1299,cloudy,81.0,0.0,"",2019-06-25T15:00:00.000-04:00,0
1,clear-night,47.0,0.0,"",2019-04-10T04:00:00.000-04:00,0
1,cloudy,58.0,0.0,"",2019-10-27T06:00:00.000-04:00,0
0,clear-night,39.0,0.0,"",2019-03-24T03:00:00.000-04:00,0
0,clear-night,38.0,0.0,"",2019-11-21T04:00:00.000-05:00,0
0,partly-cloudy-night,35.0,0.0,"",2019-11-10T03:00:00.000-05:00,0
0,clear-night,62.0,0.0,"",2019-08-26T03:00:00.000-04:00,0
2160,partly-cloudy-day,49.0,0.0011,"",2019-03-16T17:00:00.000-04:00,0
167,partly-cloudy-day,72.0,0.0,"",2019-07-12T06:00:00.000-04:00,0
1764,clear-day,75.0,0.0,"",2019-05-22T18:00:00.000-04:00,0
14,cloudy,51.0,0.0,"",2019-04-29T22:00:00.000-04:00,0
12,partly-cloudy-night,28.0,0.0,"",2019-03-05T21:00:00.000-05:00,0
37,partly-cloudy-night,73.0,0.0024,"",2019-08-07T05:00:00.000-04:00,0
103,clear-night,50.0,0.0,"",2019-12-23T18:00:00.000-05:00,0
1552,partly-cloudy-day,34.0,0.0,"",2019-01-26T14:00:00.000-05:00,0
1203,partly-cloudy-day,39.0,0.0,"",2019-03-12T12:00:00.000-04:00,0
2397,partly-cloudy-day,87.0,0.0,"",2019-07-12T15:00:00.000-04:00,0
2268,partly-cloudy-day,85.0,0.0,"",2019-07-03T16:00:00.000-04:00,0
341,partly-cloudy-day,64.0,0.0,"",2019-09-09T07:00:00.000-04:00,0
671,partly-cloudy-day,77.0,0.0,"",2019-08-19T09:00:00.000-04:00,0
59,clear-night,71.0,0.0,"",2019-07-27T05:00:00.000-04:00,0
0,clear-night,20.0,0.0,"",2019-01-12T05:00:00.000-05:00,0
0,clear-night,24.0,0.0,"",2019-01-29T05:00:00.000-05:00,0
0,cloudy,36.0,0.0044,"",2019-12-02T04:00:00.000-05:00,0
0,cloudy,61.0,0.0,"",2019-10-03T02:00:00.000-04:00,0
14,cloudy,48.0,0.0,Daylight Saving Time ends,2019-11-02T21:00:00.000-04:00,1
1059,partly-cloudy-night,77.0,0.0,"",2019-08-11T20:00:00.000-04:00,0
229,cloudy,74.0,0.0,"",2019-08-13T07:00:00.000-04:00,0
2393,partly-cloudy-day,76.0,0.0,"",2019-09-08T17:00:00.000-04:00,0
525,partly-cloudy-day,56.0,0.0,"",2019-10-28T08:00:00.000-04:00,0
104,rain,42.0,0.0593,"",2019-02-24T09:00:00.000-05:00,0
580,clear-day,44.0,0.0,"",2019-01-09T10:00:00.000-05:00,0
2518,partly-cloudy-day,47.0,0.0,"",2019-12-15T13:00:00.000-05:00,0
24,clear-night,31.0,0.0,"",2019-01-25T21:00:00.000-05:00,0
47,rain,73.0,0.1351,"",2019-08-22T22:00:00.000-04:00,0
1204,partly-cloudy-day,90.0,0.0,"",2019-07-17T19:00:00.000-04:00,0
13,cloudy,34.0,0.0,"",2019-03-01T21:00:00.000-05:00,0
27,partly-cloudy-night,77.0,0.0,"",2019-07-06T23:00:00.000-04:00,0
5,clear-night,63.0,0.0,"",2019-09-28T00:00:00.000-04:00,0
1675,cloudy,61.0,0.0,"",2019-10-08T12:00:00.000-04:00,0
418,clear-day,76.0,0.0,"",2019-07-11T08:00:00.000-04:00,0
14,partly-cloudy-night,70.0,0.0,"",2019-09-16T22:00:00.000-04:00,0
319,clear-day,39.0,0.0031,"",2019-02-13T09:00:00.000-05:00,0
17,clear-night,53.0,0.0,"",2019-02-05T21:00:00.000-05:00,0
13,clear-night,65.0,0.0,"",2019-05-21T22:00:00.000-04:00,0
2703,rain,81.0,0.042,"",2019-07-06T15:00:00.000-04:00,0
1,partly-cloudy-night,69.0,0.0,"",2019-09-16T02:00:00.000-04:00,0
120,clear-night,30.0,0.0,Presidents' Day (regional holiday),2019-02-18T21:00:00.000-05:00,1
3,snow,33.0,0.0875,"",2019-03-03T22:00:00.000-05:00,0
1382,clear-day,75.0,0.0,"",2019-07-08T20:00:00.000-04:00,0
281,clear-day,53.0,0.0,"",2019-09-20T07:00:00.000-04:00,0
973,cloudy,52.0,0.0,"",2019-11-22T12:00:00.000-05:00,0
16,cloudy,74.0,0.0,"",2019-08-18T05:00:00.000-04:00,0
2,partly-cloudy-night,72.0,0.0,"",2019-06-21T01:00:00.000-04:00,0
1531,clear-day,51.0,0.0,"",2019-11-21T16:00:00.000-05:00,0
198,cloudy,62.0,0.0,"",2019-06-10T08:00:00.000-04:00,0
942,cloudy,46.0,0.0028,"",2019-12-13T15:00:00.000-05:00,0
441,cloudy,35.0,0.0,"",2019-03-04T09:00:00.000-05:00,0
1200,partly-cloudy-day,57.0,0.0,New Year's Day,2019-01-01T10:00:00.000-05:00,1
1136,partly-cloudy-day,47.0,0.0,"",2019-04-02T11:00:00.000-04:00,0
0,clear-night,34.0,3.0E-4,"",2019-03-13T01:00:00.000-04:00,0
1862,cloudy,62.0,0.0,"",2019-05-06T17:00:00.000-04:00,0
311,clear-day,69.0,0.0,"",2019-07-09T07:00:00.000-04:00,0
2327,clear-day,75.0,0.0,"",2019-09-29T18:00:00.000-04:00,0
352,cloudy,62.0,0.0046,"",2019-09-06T15:00:00.000-04:00,0
1,partly-cloudy-night,72.0,0.0,"",2019-08-15T01:00:00.000-04:00,0
182,clear-night,73.0,0.0,"",2019-08-20T06:00:00.000-04:00,0
21,partly-cloudy-night,39.0,0.0,Valentine's Day,2019-02-14T22:00:00.000-05:00,1
1969,partly-cloudy-day,47.0,0.0,"",2019-03-16T12:00:00.000-04:00,0
364,partly-cloudy-day,75.0,0.0,"",2019-08-02T08:00:00.000-04:00,0
612,cloudy,29.0,0.0,"",2019-03-01T10:00:00.000-05:00,0
2377,partly-cloudy-day,55.0,0.0,"",2019-10-18T11:00:00.000-04:00,0
0,cloudy,47.0,0.0023,"",2019-05-15T01:00:00.000-04:00,0
0,clear-night,68.0,0.0,"",2019-05-28T02:00:00.000-04:00,0
2035,clear-day,68.0,0.0,"",2019-09-19T14:00:00.000-04:00,0
200,partly-cloudy-night,69.0,0.0,"",2019-08-31T06:00:00.000-04:00,0
964,clear-day,79.0,0.0,"",2019-06-26T10:00:00.000-04:00,0
1981,clear-day,52.0,0.0,"",2019-03-11T15:00:00.000-04:00,0
5,cloudy,39.0,3.0E-4,New Year's Eve,2019-12-30T20:00:00.000-05:00,1
43,partly-cloudy-night,85.0,0.0,"",2019-07-29T21:00:00.000-04:00,0
0,clear-night,63.0,0.0,"",2019-06-08T02:00:00.000-04:00,0
327,clear-day,65.0,0.0,"",2019-09-24T07:00:00.000-04:00,0
48,partly-cloudy-night,35.0,0.0,"",2019-03-09T00:00:00.000-05:00,0
55,clear-night,32.0,0.0,"",2019-12-07T21:00:00.000-05:00,0
1275,cloudy,38.0,0.0,"",2019-12-04T12:00:00.000-05:00,0
3,clear-night,74.0,0.0,"",2019-07-13T01:00:00.000-04:00,0
1740,partly-cloudy-day,81.0,0.0,"",2019-07-03T11:00:00.000-04:00,0
281,clear-day,68.0,0.0,"",2019-05-24T07:00:00.000-04:00,0
7,clear-night,31.0,0.0,"",2019-01-17T01:00:00.000-05:00,0
8,cloudy,54.0,0.0,"",2019-10-09T20:00:00.000-04:00,0
24,clear-night,33.0,0.0,"",2019-01-17T00:00:00.000-05:00,0
294,partly-cloudy-day,41.0,0.0,"",2019-01-03T08:00:00.000-05:00,0
1077,cloudy,68.0,0.0,"",2019-06-20T10:00:00.000-04:00,0
1,cloudy,40.0,0.0019,Daylight Saving Time starts,2019-03-10T23:00:00.000-04:00,1
711,partly-cloudy-day,74.0,0.0,"",2019-08-12T09:00:00.000-04:00,0
58,partly-cloudy-night,68.0,0.0,"",2019-05-11T00:00:00.000-04:00,0
0,clear-night,73.0,0.0,"",2019-09-29T01:00:00.000-04:00,0
17,partly-cloudy-night,64.0,0.0,"",2019-05-23T21:00:00.000-04:00,0
0,rain,49.0,0.0502,"",2019-12-14T06:00:00.000-05:00,0
0,clear-night,56.0,0.0,"",2019-10-28T03:00:00.000-04:00,0
1751,partly-cloudy-day,75.0,0.0,"",2019-09-24T17:00:00.000-04:00,0
63,partly-cloudy-night,78.0,0.0,"",2019-08-20T21:00:00.000-04:00,0
13,clear-night,37.0,0.0,"",2019-12-23T06:00:00.000-05:00,0
0,partly-cloudy-night,60.0,0.0,"",2019-05-08T01:00:00.000-04:00,0
7,cloudy,72.0,0.0,"",2019-06-06T01:00:00.000-04:00,0
1870,partly-cloudy-day,45.0,0.0,Thanksgiving Day,2019-11-28T16:00:00.000-05:00,1
0,clear-night,75.0,0.0,Independence Day,2019-07-04T02:00:00.000-04:00,1
1314,clear-day,88.0,0.0,"",2019-07-17T11:00:00.000-04:00,0
488,clear-day,30.0,0.0,"",2019-02-17T09:00:00.000-05:00,0
1553,clear-day,54.0,0.0,"",2019-11-06T14:00:00.000-05:00,0
13,partly-cloudy-night,77.0,0.0,"",2019-08-21T21:00:00.000-04:00,0
3243,partly-cloudy-day,77.0,0.0,"",2019-04-19T15:00:00.000-04:00,0
20,cloudy,58.0,0.0,"",2019-04-22T22:00:00.000-04:00,0
0,cloudy,52.0,0.0,"",2019-10-17T03:00:00.000-04:00,0
70,cloudy,41.0,0.0017,"",2019-12-26T18:00:00.000-05:00,0
0,clear-night,48.0,0.0,"",2019-03-15T04:00:00.000-04:00,0
1560,partly-cloudy-day,87.0,0.0,"",2019-07-10T15:00:00.000-04:00,0
2086,partly-cloudy-day,46.0,3.0E-4,"",2019-12-06T13:00:00.000-05:00,0
0,clear-night,32.0,0.0,"",2019-12-18T05:00:00.000-05:00,0
1487,cloudy,41.0,0.0,"",2019-11-17T16:00:00.000-05:00,0
450,cloudy,36.0,0.0,"",2019-11-12T12:00:00.000-05:00,0
1606,cloudy,42.0,0.0,"",2019-11-17T14:00:00.000-05:00,0
1,clear-night,67.0,0.0,"",2019-09-04T02:00:00.000-04:00,0
1016,cloudy,46.0,0.0,"",2019-02-24T14:00:00.000-05:00,0
3,clear-night,29.0,0.0,"",2019-01-23T05:00:00.000-05:00,0
0,partly-cloudy-night,52.0,0.0,"",2019-05-06T04:00:00.000-04:00,0
524,clear-day,47.0,0.0,"",2019-03-26T19:00:00.000-04:00,0
1484,cloudy,60.0,0.0,"",2019-11-05T12:00:00.000-05:00,0
828,partly-cloudy-day,97.0,0.0,"",2019-07-21T15:00:00.000-04:00,0
1,partly-cloudy-night,57.0,0.0,"",2019-10-06T03:00:00.000-04:00,0
914,partly-cloudy-day,71.0,0.0,"",2019-05-19T20:00:00.000-04:00,0
2895,clear-day,84.0,0.0,"",2019-07-13T15:00:00.000-04:00,0
165,partly-cloudy-night,57.0,0.0,"",2019-09-18T06:00:00.000-04:00,0
270,partly-cloudy-day,60.0,0.0,"",2019-05-21T07:00:00.000-04:00,0
573,rain,72.0,0.0101,"",2019-08-28T19:00:00.000-04:00,0
69,partly-cloudy-night,68.0,0.0,"",2019-06-02T00:00:00.000-04:00,0
3724,clear-day,69.0,0.0,"",2019-05-11T15:00:00.000-04:00,0
755,cloudy,74.0,0.0,"",2019-06-20T17:00:00.000-04:00,0
156,clear-day,59.0,0.0,"",2019-06-14T06:00:00.000-04:00,0
1,clear-night,43.0,0.0,Christmas Eve,2019-12-23T23:00:00.000-05:00,1
0,cloudy,71.0,0.0,"",2019-06-17T03:00:00.000-04:00,0
9,partly-cloudy-night,44.0,6.0E-4,"",2019-01-23T22:00:00.000-05:00,0
22,partly-cloudy-night,67.0,0.0,"",2019-06-02T01:00:00.000-04:00,0
1515,cloudy,71.0,0.0,"",2019-07-23T12:00:00.000-04:00,0
56,partly-cloudy-night,62.0,0.0,"",2019-05-21T05:00:00.000-04:00,0
5,clear-night,53.0,0.0,"",2019-11-11T19:00:00.000-05:00,0
3,partly-cloudy-night,34.0,0.0,"",2019-01-06T22:00:00.000-05:00,0
18,rain,73.0,0.012,"",2019-07-22T22:00:00.000-04:00,0
0,clear-night,51.0,0.0,"",2019-04-25T04:00:00.000-04:00,0
2963,clear-day,57.0,0.0,"",2019-10-05T17:00:00.000-04:00,0
40,clear-night,74.0,0.0,"",2019-09-22T23:00:00.000-04:00,0
2342,partly-cloudy-day,72.0,0.0,"",2019-05-02T14:00:00.000-04:00,0
1,partly-cloudy-night,30.0,0.0,"",2019-12-26T05:00:00.000-05:00,0
1432,partly-cloudy-day,73.0,0.0,"",2019-06-17T18:00:00.000-04:00,0
335,partly-cloudy-night,63.0,5.0E-4,"",2019-05-07T20:00:00.000-04:00,0
355,clear-day,71.0,0.0,"",2019-08-09T08:00:00.000-04:00,0
176,partly-cloudy-night,42.0,0.0,"",2019-03-14T07:00:00.000-04:00,0
0,clear-night,40.0,0.0,"",2019-11-25T00:00:00.000-05:00,0
2584,partly-cloudy-day,46.0,0.0,"",2019-11-10T11:00:00.000-05:00,0
1,clear-night,38.0,0.0,"",2019-11-22T23:00:00.000-05:00,0
295,partly-cloudy-day,57.0,0.0,"",2019-09-13T07:00:00.000-04:00,0
1824,clear-day,61.0,0.0,"",2019-10-24T11:00:00.000-04:00,0
47,rain,69.0,0.044,"",2019-06-21T06:00:00.000-04:00,0
376,partly-cloudy-day,46.0,0.0,"",2019-03-19T19:00:00.000-04:00,0
8,clear-night,10.0,0.0,Martin Luther King Jr. Day,2019-01-21T20:00:00.000-05:00,1
946,partly-cloudy-day,80.0,0.0,"",2019-06-25T20:00:00.000-04:00,0
2194,partly-cloudy-day,77.0,0.0,"",2019-07-08T16:00:00.000-04:00,0
1,clear-night,38.0,0.0,"",2019-04-02T00:00:00.000-04:00,0
117,cloudy,45.0,0.0016,"",2019-05-13T07:00:00.000-04:00,0
98,snow,33.0,0.0304,"",2019-12-02T16:00:00.000-05:00,0
2231,cloudy,40.0,0.0,New Year's Eve,2019-12-31T10:00:00.000-05:00,1
1323,cloudy,39.0,0.0036,Presidents' Day (regional holiday),2019-02-18T12:00:00.000-05:00,1
220,partly-cloudy-day,51.0,0.0,"",2019-03-25T07:00:00.000-04:00,0
2214,clear-day,65.0,0.0,"",2019-10-23T16:00:00.000-04:00,0
0,clear-night,28.0,0.0,"",2019-02-03T05:00:00.000-05:00,0
3,partly-cloudy-night,44.0,0.0,"",2019-12-15T00:00:00.000-05:00,0
2468,clear-day,62.0,0.0,"",2019-04-07T12:00:00.000-04:00,0
2534,partly-cloudy-day,75.0,0.0,"",2019-05-24T14:00:00.000-04:00,0
3,clear-night,45.0,0.0,"",2019-12-28T02:00:00.000-05:00,0
